probe_id	ensembl_id
ILMN_2370019	ENSG00000119698
ILMN_2371001	ENSG00000151418
ILMN_2371169	ENSG00000159840
ILMN_2375484	ENSG00000137449
ILMN_2375599	ENSG00000023191
ILMN_2376108	ENSG00000240065
ILMN_2376204	ENSG00000227507
ILMN_2376205	ENSG00000227507
ILMN_2378081	ENSG00000110987
ILMN_2379967	ENSG00000186431
ILMN_2380561	ENSG00000143627
ILMN_2381834	ENSG00000185880
ILMN_2382505	ENSG00000110628
ILMN_2382964	ENSG00000007038
ILMN_2383077	ENSG00000112473
ILMN_2383124	ENSG00000100197
ILMN_2383591	ENSG00000157654
ILMN_2383807	ENSG00000172137
ILMN_2385373	ENSG00000225766
ILMN_2385410	ENSG00000224586
ILMN_2385416	ENSG00000224586
ILMN_2385866	ENSG00000112511
ILMN_2386040	ENSG00000278259
ILMN_2387784	ENSG00000177030
ILMN_2387865	ENSG00000185774
ILMN_2388254	ENSG00000174500
ILMN_2389582	ENSG00000104824
ILMN_2390197	ENSG00000189013
ILMN_2390299	ENSG00000204264
ILMN_2390416	ENSG00000204463
ILMN_2390946	ENSG00000074660
ILMN_2391765	ENSG00000204387
ILMN_2392635	ENSG00000204574
ILMN_2392674	ENSG00000204576
ILMN_2393712	ENSG00000085733
ILMN_2394381	ENSG00000188603
ILMN_2394421	ENSG00000152254
ILMN_2395314	ENSG00000072062
ILMN_2395373	ENSG00000204681
ILMN_2395375	ENSG00000204681
ILMN_2395389	ENSG00000013275
ILMN_2395913	ENSG00000198826
ILMN_2398587	ENSG00000066379
ILMN_2398711	ENSG00000068903
ILMN_2398847	ENSG00000140750
ILMN_2399016	ENSG00000271447
ILMN_2399208	ENSG00000116521
ILMN_2400922	ENSG00000125510
ILMN_2400926	ENSG00000125510
ILMN_2401730	ENSG00000171155
ILMN_2402172	ENSG00000108387
ILMN_2402363	ENSG00000204344
ILMN_2402463	ENSG00000176974
ILMN_2402629	ENSG00000197006
ILMN_2403006	ENSG00000104067
ILMN_2403237	ENSG00000106069
ILMN_2403458	ENSG00000099956
ILMN_2404154	ENSG00000197249
ILMN_2404493	ENSG00000151062
ILMN_2404746	ENSG00000204618
ILMN_2406267	ENSG00000152939
ILMN_2406501	ENSG00000112096
ILMN_2406654	ENSG00000091262
ILMN_2407589	ENSG00000060069
ILMN_2407811	ENSG00000215041
ILMN_2408039	ENSG00000104529
ILMN_2408179	ENSG00000204469
ILMN_2409520	ENSG00000053918
ILMN_2409879	ENSG00000161010
ILMN_2411076	ENSG00000280987
ILMN_2413212	ENSG00000157423
ILMN_2413517	ENSG00000204599
ILMN_2413732	ENSG00000160323
ILMN_2415467	ENSG00000275066
ILMN_2415650
ILMN_3176090	ENSG00000179051
ILMN_3177285	ENSG00000125944
ILMN_3187535	ENSG00000226777
ILMN_3193306	ENSG00000153485
ILMN_3194797	ENSG00000277363
ILMN_3194911	ENSG00000213676
ILMN_3196019	ENSG00000139146
ILMN_3199483	ENSG00000185000
ILMN_3202231	ENSG00000172554
ILMN_3203551	ENSG00000215912
ILMN_3203774	ENSG00000185561
ILMN_3204305	ENSG00000214860
ILMN_3205924	ENSG00000175390
ILMN_3206466	ENSG00000204880
ILMN_3208440	ENSG00000214860
ILMN_3209883	ENSG00000261247
ILMN_3212833	ENSG00000148303
ILMN_3214230	ENSG00000185940
ILMN_3214389	ENSG00000179344
ILMN_3215569	ENSG00000157045
ILMN_3224758	ENSG00000196230
ILMN_3226405	ENSG00000239810
ILMN_3229046	ENSG00000229474
ILMN_3231952	ENSG00000228696
ILMN_3235234
ILMN_3235379	ENSG00000172137
ILMN_3235487	ENSG00000204186
ILMN_3235690
ILMN_3235709	ENSG00000275410
ILMN_3236408
ILMN_3236472	ENSG00000214102
ILMN_3236765
ILMN_3236898	ENSG00000182676
ILMN_3236945
ILMN_3237251
ILMN_3237353	ENSG00000261678
ILMN_3237381	ENSG00000172738
ILMN_3237574	ENSG00000175344
ILMN_3237878
ILMN_3238123	ENSG00000223547
ILMN_3238269	ENSG00000184983
ILMN_3238344	ENSG00000175267
ILMN_3238560	ENSG00000119632
ILMN_3238772
ILMN_3238845
ILMN_3238902	ENSG00000094796
ILMN_3239367	ENSG00000157423
ILMN_3239373
ILMN_3239821	ENSG00000257520
ILMN_3240433	ENSG00000133433
ILMN_3240559	ENSG00000104059
ILMN_3240662	ENSG00000120952
ILMN_3240669
ILMN_3240685	ENSG00000114933
ILMN_3241257	ENSG00000058600
ILMN_3241332	ENSG00000130772
ILMN_3241350	ENSG00000215372
ILMN_3241462	ENSG00000231500
ILMN_3241524	ENSG00000236104
ILMN_3241692	ENSG00000204520
ILMN_3241808	ENSG00000204661
ILMN_3241970
ILMN_3242275	ENSG00000278522
ILMN_3242586	ENSG00000116574
ILMN_3243705	ENSG00000179889
ILMN_3244070	ENSG00000255277
ILMN_3244114	ENSG00000278535
ILMN_3244291	ENSG00000196109
ILMN_3244588
ILMN_3244860	ENSG00000186648
ILMN_3245015	ENSG00000275774
ILMN_3245331	ENSG00000225766
ILMN_3245476	ENSG00000070047
ILMN_3245630	ENSG00000249751
ILMN_3246319	ENSG00000212724
ILMN_3246360	ENSG00000231500
ILMN_3246409	ENSG00000169045
ILMN_3246552	ENSG00000187533
ILMN_3246673	ENSG00000259224
ILMN_3246724	ENSG00000277972
ILMN_3247132	ENSG00000221880
ILMN_3247139	ENSG00000273604
ILMN_3247223	ENSG00000146242
ILMN_3247395	ENSG00000258223
ILMN_3247556	ENSG00000204839
ILMN_3247988	ENSG00000275489
ILMN_3248008	ENSG00000196230
ILMN_3248026	ENSG00000275740
ILMN_3248487	ENSG00000148303
ILMN_3248645	ENSG00000277363
ILMN_3248672	ENSG00000248905
ILMN_3249054	ENSG00000187545
ILMN_3249088	ENSG00000257743
ILMN_3249093	ENSG00000212901
ILMN_3249147	ENSG00000212900
ILMN_3249210	ENSG00000212899
ILMN_3249667	ENSG00000237541
ILMN_3249748	ENSG00000134333
ILMN_3250321	ENSG00000184489
ILMN_3251145	ENSG00000134333
ILMN_3251398	ENSG00000212721
ILMN_3251711	ENSG00000221880
ILMN_3251718	ENSG00000221852
ILMN_3251728	ENSG00000166912
ILMN_3252733	ENSG00000204659
ILMN_3253105	ENSG00000255181
ILMN_3256550	ENSG00000185467
ILMN_3262337	ENSG00000196350
ILMN_3265783	ENSG00000212710
ILMN_3265895	ENSG00000125944
ILMN_3269775	ENSG00000153485
ILMN_3271179	ENSG00000129559
ILMN_3272500	ENSG00000165948
ILMN_3272603	ENSG00000139146
ILMN_3273641	ENSG00000213676
ILMN_3280238	ENSG00000185000
ILMN_3282436	ENSG00000175390
ILMN_3284078	ENSG00000212657
ILMN_3284420	ENSG00000185940
ILMN_3286353	ENSG00000215912
ILMN_3286389	ENSG00000261247
ILMN_3294196	ENSG00000204362
ILMN_3300190	ENSG00000148303
ILMN_3301457	ENSG00000198083
ILMN_3303305	ENSG00000184545
ILMN_3303518	ENSG00000239810
ILMN_3304898	ENSG00000196230
ILMN_3306672	ENSG00000229474
ILMN_3308490
ILMN_3309031	ENSG00000207808
ILMN_3309234
ILMN_3310201
ILMN_3310371
ILMN_3310573	ENSG00000284387
